5,2,481
18,4,703
9,6,764
7,4,585
21,2,874
3,1,427
14,2,857
13,0,499
17,9,1218
0,0,66
9,1,740
0,0,0
9,0,138
0,0,0
10,1,902
8,0,140
9,3,214
0,0,0
268,96,16100
6,5,435
7,5,516
2,1,608
8,5,432
0,0,45
12,1,401
17,10,1145
12,5,766
5,6,625
18,27,1979
10,3,603
17,0,586
1,0,327
1,2,633
0,0,0
39,3,927
0,0,211
2,0,412
0,1,258
1,0,374
0,0,12
0,0,320
0,0,416
0,0,0
1,0,598
1,0,639
0,0,320
0,0,162
0,1,181
1,0,675
0,1,782
0,0,29
1,0,420
1,0,193
1,0,217
1,0,426
0,0,690
2,0,351
0,0,0
0,0,297
0,0,387
0,0,223
0,0,0
2,0,781
0,0,198
0,0,200
4,1,845
0,0,257
0,0,224
2,0,209
3,0,238
1,0,302
0,0,492
0,0,338
0,0,608
0,0,0
0,0,27
0,0,0
0,1,280
0,2,523
0,1,983
0,0,600
0,0,25
0,0,843
0,0,382
0,0,1326
0,0,271
0,0,286
0,0,945
9,8,972
19,11,1655
4,12,550
2,4,369
1,2,281
22,26,2057
9,16,838
0,0,291
2,0,365
0,0,0
0,0,0
0,0,0
2,1,339
3,2,558
3,3,238
10,4,942
2,5,455
14,2,443
0,0,79
8,6,332
3,3,488
8,2,358
2,2,242
2,2,434
42,4,2273
0,0,34
1,3,253
6,6,545
4,2,338
3,2,291
2,1,361
5,1,208
8,5,525
3,4,504
3,5,547
8,0,1081
1,2,254
3,0,235
4,1,187
0,5,192
11,4,503
3,2,351
3,1,308
13,0,451
5,5,677
1,1,243
3,0,358
13,2,553
2,2,300
9,0,161
8,1,527
5,5,395
5,2,322
20,1,796
1,0,202
6,1,353
1,0,290
5,6,678
5,4,617
3,0,111
5,3,516
4,3,372
0,2,280
4,5,621
12,3,640
51,25,2533
1,0,101
26,30,3032
8,3,516
12,2,397
84,56,3434
18,2,567
0,0,67
0,0,88
9,12,833
1,4,140
4,0,259
1,1,610
112,15,4526
3,2,433
8,4,433
0,0,112
2,1,268
8,1,790
13,6,714
4,0,326
15,3,1440
0,0,52
4,3,419
6,1,727
2,1,328
23,34,1277
5,1,656
2,3,314
20,8,730
3,2,343
0,0,124
5,2,338
25,19,1497
8,3,496
0,0,135
0,3,241
5,3,281
0,0,15
4,0,788
2,0,1094
0,2,745
5,0,2074
0,0,953
0,0,284
5,0,667
4,1,1058
0,0,648
1,0,1094
1,0,164
3,0,548
1,0,553
1,0,1233
3,1,3297
7,1,1574
7,2,919
0,0,765
0,0,102
0,0,77
0,0,15
0,0,71
2,1,929
0,0,844
1,0,666
0,1,961
10,3,1565
1,0,1044
8,2,1142
0,2,1196
0,0,83
1,0,745
0,0,15
1,1,955
0,0,1137
3,1,1548
1,0,729
3,7,776
0,0,15
2,0,491
0,0,15
0,1,394
0,1,238
0,1,1694
3,1,1533
2,1,1396
1,1,674
3,0,1150
2,0,1002
0,1,1370
0,0,15
0,2,1140
1,0,338
2,0,775
3,0,958
3,0,962
1,0,299
1,4,1624
3,0,498
0,0,637
2,2,693
0,1,1304
0,0,15
2,0,482
2,0,490
2,0,317
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,284
4,0,340
7,4,551
13,3,868
9,4,671
5,5,381
3,5,356
7,4,524
14,7,1264
56,10,2059
2,3,312
4,2,303
1,0,117
1,1,195
0,0,188
16,5,1233
18,5,1207
8,9,646
15,1,370
11,7,867
32,6,1152
0,0,26
0,0,26
11,1,610
6,4,730
7,2,495
8,2,470
4,12,567
14,2,443
6,2,640
9,8,966
6,2,445
17,11,1068
0,4,263
15,6,1149
2,4,369
1,0,103
9,6,533
3,4,490
3,1,232
2,1,608
4,2,510
10,0,366
2,7,481
2,2,272
7,2,401
6,3,331
8,2,313
0,9,297
0,0,79
2,0,281
8,2,1057
22,25,2040
0,0,92
2,4,353
2,0,371
11,2,608
1,1,286
0,0,39
0,0,55
4,9,597
2,8,392
21,2,724
10,3,603
1,2,128
13,5,616
0,0,70
6,3,596
0,5,408
3,3,488
22,0,677
2,3,454
13,6,649
2,2,279
5,4,282
15,2,638
8,2,358
6,0,637
8,3,516
6,3,549
1,2,161
2,2,242
9,22,877
3,4,424
0,0,26
13,6,774
0,1,284
8,1,397
10,2,1188
18,1,711
9,1,406
21,0,714
4,0,267
1,1,379
0,0,78
0,0,44
0,0,55
0,0,31
5,5,397
0,0,26
0,0,26
24,7,1395
18,20,1388
2,2,279
2,1,320
7,3,579
0,1,165
2,1,232
2,0,147
1,4,131
10,4,581
6,2,388
23,6,759
13,1,711
1,2,273
4,5,2201
0,0,57
0,0,59
3,4,455
0,0,75
0,0,75
0,0,52
9,0,470
0,0,27
16,7,1114
0,0,64
0,0,47
21,3,730
0,0,57
19,6,1072
0,0,61
0,0,28
15,6,1283
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
32,5,1137
8,10,683
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
6,7,582
0,0,7
0,0,70
0,0,62
9,19,978
0,0,56
25,3,639
0,0,46
0,0,40
10,12,1072
0,0,50
4,10,594
0,0,31
13,6,971
0,0,60
0,0,42
2,2,524
7,2,1309
0,0,67
12,8,795
0,0,73
37,22,2047
0,0,58
0,0,42
0,0,65
0,0,48
0,0,46
0,0,48
0,0,69
0,0,57
0,0,58
0,0,77
3,1,177
0,0,7
0,0,74
0,0,71
0,0,73
0,0,56
13,11,1233
0,0,58
0,2,109
0,0,53
0,0,67
20,24,1927
11,1,685
0,0,40
7,26,1524
0,0,22
25,34,1830
0,0,56
0,0,34
0,0,46
45,44,1743
0,0,47
11,14,614
0,0,66
35,30,2354
0,0,49
0,0,43
0,0,51
9,9,784
0,0,49
27,23,1365
0,0,87
17,21,1109
11,13,569
6,12,541
0,0,63
0,0,57
24,13,1152
0,0,58
0,0,51
0,0,53
2,1,257
16,4,1244
0,0,41
8,8,803
0,0,57
23,26,1492
0,0,35
15,5,574
0,0,60
0,0,62
0,0,73
21,8,1099
0,0,31
0,0,77
28,31,1653
0,0,7
0,0,58
0,0,70
0,0,67
17,14,1333
10,13,1043
0,0,74
27,21,1360
17,9,1068
0,0,56
13,10,1087
10,11,928
0,0,70
18,14,2335
0,0,66
10,20,1369
10,13,864
0,0,59
11,21,1162
9,10,780
0,0,52
12,3,845
0,0,56
11,7,827
7,6,1083
0,0,65
10,10,963
0,0,64
8,7,720
0,0,44
0,0,58
7,5,446
0,0,49
11,10,754
0,0,71
0,0,49
2,3,141
0,0,39
7,3,1014
0,0,30
8,1,324
0,0,60
0,0,60
5,4,609
10,8,760
0,0,75
0,0,53
0,0,57
0,0,66
0,0,69
0,0,72
0,0,55
0,0,38
0,0,68
2,0,150
5,2,108
0,0,82
12,7,778
0,0,46
0,0,90
5,13,661
0,0,61
0,0,55
4,1,324
0,0,50
3,14,637
0,0,62
11,11,788
0,0,31
0,0,45
0,0,63
0,0,67
15,3,692
0,0,48
0,0,64
0,0,68
9,10,882
0,0,63
0,0,88
0,0,62
0,0,65
9,9,683
0,0,68
0,0,87
5,8,522
0,0,59
0,0,57
8,5,225
0,0,40
0,0,34
9,7,855
0,0,47
9,10,767
0,0,59
20,11,1227
78,38,3106
19,15,957
14,11,645
13,7,1076
3,1,141
29,15,1759
12,6,873
17,10,1139
14,11,739
20,21,840
15,11,1193
7,5,909
10,26,924
4,0,340
2,2,370
7,11,717
19,14,1074
5,8,458
0,0,81
20,18,1409
0,0,47
4,5,487
32,20,1152
25,15,1311
6,14,826
18,26,1523
12,3,597
9,1,402
6,6,273
13,7,1065
6,5,616
14,6,1204
9,8,1007
0,0,7
0,0,7
0,0,7
18,20,714
32,13,1063
20,15,867
5,8,398
1,6,281
12,9,940
8,17,656
17,13,875
13,4,605
20,20,1043
15,15,714
0,0,62
0,0,57
0,0,84
36,30,1722
16,12,939
5,9,571
5,4,892
11,11,832
5,1,775
8,4,774
44,50,3338
68,27,3397
3,0,123
4,3,606
16,5,584
21,12,946
7,5,676
0,0,70
0,0,35
0,0,98
13,7,781
12,3,1025
3,4,397
7,11,778
5,8,539
0,0,36
4,2,302
0,0,7
0,0,7
0,0,7
0,0,7
9,4,502
14,7,839
5,0,169
130,37,2955
